,id,carat,depth,table,x,y,z,price,cut_score,color_E,color_F,color_G,color_H,color_I,color_J,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2
229,229,0.32,61.3,56.0,4.42,4.45,2.72,6.057,5,1,0,0,0,0,0,0,0,1,0,0,0,0
230,230,0.69,57.6,62.0,5.83,5.9,3.38,7.708,3,0,0,0,0,0,0,0,1,0,0,0,0,0
231,231,0.72,62.0,57.0,5.77,5.72,3.56,7.866,5,0,1,0,0,0,0,0,0,0,0,1,0,0
232,232,1.04,61.6,59.0,6.55,6.57,4.04,8.334,4,1,0,0,0,0,0,0,0,1,0,0,0,0
233,233,0.61,61.7,58.0,5.39,5.47,3.35,8.113,3,1,0,0,0,0,0,1,0,0,0,0,0,0
234,234,0.77,62.4,59.0,5.85,5.81,3.64,8.012,4,0,1,0,0,0,0,0,0,0,0,1,0,0
235,235,2.66,64.3,60.0,8.71,8.65,5.58,9.825,2,0,0,0,1,0,0,0,0,1,0,0,0,0
236,236,1.5,64.3,58.0,7.2,7.13,4.61,9.767,2,1,0,0,0,0,0,0,0,0,0,0,0,1
237,237,0.38,61.1,58.0,4.68,4.62,2.84,6.7,4,0,0,0,0,0,0,0,0,1,0,0,0,0
238,238,0.32,61.9,56.0,4.35,4.4,2.71,6.554,5,1,0,0,0,0,0,0,0,0,0,1,0,0
239,239,0.42,61.7,59.0,4.76,4.83,2.96,6.742,4,0,0,0,1,0,0,0,0,0,1,0,0,0
240,240,0.25,61.8,55.0,4.06,4.09,2.52,6.45,3,0,1,0,0,0,0,0,0,0,0,0,1,0
241,241,0.4,61.6,59.0,4.66,4.72,2.89,6.554,3,0,0,1,0,0,0,0,1,0,0,0,0,0
242,242,1.02,62.8,57.0,6.36,6.45,4.02,8.767,5,0,0,1,0,0,0,0,0,0,0,1,0,0
243,243,0.92,60.4,59.0,6.31,6.24,3.79,7.912,4,0,0,0,0,1,0,0,1,0,0,0,0,0
244,244,0.32,61.4,56.0,4.39,4.37,2.69,6.579,5,0,0,1,0,0,0,0,0,0,0,1,0,0
245,245,1.12,61.7,58.0,6.66,6.6,4.09,8.479,5,0,0,0,0,1,0,0,1,0,0,0,0,0
246,246,1.22,61.5,57.0,6.87,6.91,4.24,9.081,5,0,1,0,0,0,0,0,0,0,0,1,0,0
247,247,0.32,61.9,54.0,4.4,4.42,2.73,6.822,5,0,0,1,0,0,0,1,0,0,0,0,0,0
248,248,1.01,61.0,56.0,6.44,6.4,3.94,8.642,5,0,1,0,0,0,0,0,0,0,0,1,0,0
249,249,0.3,61.5,55.0,4.35,4.3,2.66,6.815,5,0,0,0,0,0,0,0,0,0,0,1,0,0
250,250,0.71,59.7,60.0,5.79,5.81,3.46,7.833,5,0,0,1,0,0,0,0,1,0,0,0,0,0
251,251,2.42,61.3,59.0,8.61,8.58,5.27,9.751,4,0,0,0,0,0,1,0,0,0,0,1,0,0
252,252,0.31,60.6,57.0,4.4,4.38,2.66,6.953,5,0,0,1,0,0,0,0,0,0,0,0,1,0
253,253,0.34,62.2,54.0,4.48,4.53,2.8,6.607,5,0,0,0,1,0,0,0,0,0,0,0,1,0
254,254,0.9,64.5,55.0,6.12,6.03,3.92,8.034,1,1,0,0,0,0,0,0,0,1,0,0,0,0
255,255,0.5,60.9,57.0,5.18,5.14,3.14,7.411,5,0,0,0,0,0,0,0,1,0,0,0,0,0
256,256,0.58,61.1,57.0,5.36,5.41,3.29,7.46,5,0,0,0,0,0,0,0,1,0,0,0,0,0
257,257,0.3,62.3,59.0,4.25,4.29,2.66,6.528,3,0,0,1,0,0,0,0,0,0,0,0,0,1
258,258,2.0,59.8,60.0,8.09,8.13,4.85,9.375,3,0,0,0,0,0,1,0,0,1,0,0,0,0
259,259,0.56,61.7,54.0,5.31,5.36,3.29,6.998,5,0,0,0,0,0,1,0,0,0,0,1,0,0
260,260,0.51,61.3,56.0,5.13,5.21,3.17,8.07,5,1,0,0,0,0,0,0,0,0,0,0,1,0
261,261,0.23,61.2,56.0,3.97,4.0,2.44,5.927,5,0,0,1,0,0,0,0,1,0,0,0,0,0
262,262,0.26,59.5,58.0,4.18,4.23,2.5,6.116,3,0,1,0,0,0,0,0,0,0,1,0,0,0
263,263,1.38,61.2,59.0,7.19,7.13,4.38,8.462,1,0,0,1,0,0,0,0,0,1,0,0,0,0
264,264,0.33,62.6,58.0,4.41,4.44,2.77,6.361,4,0,0,1,0,0,0,0,0,0,0,1,0,0
265,265,0.31,62.2,56.0,4.32,4.33,2.69,6.599,5,0,0,0,0,0,0,0,0,0,0,1,0,0
266,266,0.32,63.1,56.0,4.38,4.34,2.75,6.628,3,0,0,0,0,0,0,0,1,0,0,0,0,0
267,267,0.43,62.7,58.0,4.8,4.84,3.02,7.159,3,0,0,1,0,0,0,1,0,0,0,0,0,0
268,268,0.3,62.0,53.0,4.33,4.35,2.69,6.261,5,0,0,0,0,0,0,0,1,0,0,0,0,0
269,269,0.7,61.1,56.0,5.74,5.78,3.52,7.89,5,0,1,0,0,0,0,0,1,0,0,0,0,0
270,270,1.01,64.1,59.0,6.16,6.23,3.97,8.706,2,0,1,0,0,0,0,0,0,0,0,1,0,0
271,271,0.37,61.5,57.0,4.6,4.63,2.84,6.524,5,0,0,0,0,0,0,0,1,0,0,0,0,0
272,272,0.77,60.0,61.0,5.97,5.93,3.57,7.918,4,0,1,0,0,0,0,0,1,0,0,0,0,0
273,273,0.37,61.0,56.0,4.66,4.68,2.85,6.418,5,1,0,0,0,0,0,0,1,0,0,0,0,0
274,274,0.25,62.0,59.0,3.99,4.04,2.49,6.356,3,0,1,0,0,0,0,0,0,0,0,0,0,1
275,275,1.01,62.9,59.0,6.3,6.38,3.99,8.469,3,1,0,0,0,0,0,0,1,0,0,0,0,0
276,276,0.32,61.5,57.0,4.42,4.4,2.71,6.579,5,0,0,0,1,0,0,0,0,0,1,0,0,0
277,277,1.18,60.8,58.0,6.81,6.85,4.15,8.746,3,0,0,1,0,0,0,0,1,0,0,0,0,0
278,278,0.7,60.8,56.0,5.78,5.79,3.52,7.987,5,0,1,0,0,0,0,0,0,0,0,1,0,0
279,279,1.86,62.8,58.0,7.83,7.75,4.89,9.505,4,0,0,1,0,0,0,0,0,1,0,0,0,0
280,280,0.3,61.0,62.0,4.34,4.32,2.64,6.863,4,0,0,1,0,0,0,1,0,0,0,0,0,0
281,281,0.75,61.3,55.0,5.85,5.89,3.59,8.168,5,0,0,1,0,0,0,0,0,0,0,0,0,1
282,282,0.52,61.7,55.0,5.21,5.17,3.2,7.49,5,0,0,0,1,0,0,0,0,0,1,0,0,0
283,283,1.14,60.2,58.0,6.71,6.78,4.06,8.52,3,1,0,0,0,0,0,0,0,1,0,0,0,0
284,284,1.0,62.2,52.0,6.42,6.47,4.01,8.478,5,1,0,0,0,0,0,0,0,1,0,0,0,0
285,285,1.51,60.9,58.0,7.42,7.38,4.51,9.636,4,0,0,1,0,0,0,0,0,0,0,0,0,1
286,286,0.71,61.3,59.0,5.7,5.76,3.51,7.875,4,1,0,0,0,0,0,0,0,0,0,1,0,0
287,287,0.7,62.3,57.0,5.67,5.7,3.54,7.909,5,0,0,1,0,0,0,0,0,0,0,1,0,0
288,288,1.23,61.2,59.0,6.9,6.98,4.25,9.673,3,1,0,0,0,0,0,0,0,0,0,0,1,0
289,289,0.91,64.9,57.0,6.13,6.08,3.96,7.997,1,0,1,0,0,0,0,0,1,0,0,0,0,0
290,290,0.67,61.7,59.7,5.56,5.61,3.45,7.664,3,0,0,1,0,0,0,0,0,0,0,1,0,0
291,291,0.3,61.7,55.0,4.33,4.36,2.68,6.461,5,1,0,0,0,0,0,0,1,0,0,0,0,0
292,292,0.51,60.3,63.0,5.16,5.13,3.1,6.974,3,0,0,0,0,1,0,0,0,0,0,1,0,0
293,293,1.02,62.3,58.1,6.41,6.38,4.0,8.249,4,0,0,1,0,0,0,0,0,1,0,0,0,0
294,294,1.22,62.7,55.0,6.82,6.73,4.25,8.661,5,0,0,0,1,0,0,0,0,0,1,0,0,0
295,295,1.51,63.9,59.0,7.18,7.26,4.61,9.113,2,0,0,0,0,1,0,0,1,0,0,0,0,0
296,296,0.7,61.9,59.0,5.74,5.66,3.53,7.786,4,1,0,0,0,0,0,0,1,0,0,0,0,0
297,297,0.41,63.2,59.0,4.67,4.7,2.96,6.431,2,0,0,0,0,0,1,0,0,0,1,0,0,0
298,298,1.03,61.3,56.0,6.53,6.55,4.01,9.338,5,0,1,0,0,0,0,1,0,0,0,0,0,0
299,299,0.9,65.8,61.0,5.99,5.96,3.93,8.368,1,0,0,1,0,0,0,0,0,0,0,1,0,0
300,300,0.41,61.6,58.0,4.78,4.73,2.93,6.967,4,0,0,1,0,0,0,0,0,0,0,1,0,0
301,301,0.35,60.7,61.0,4.58,4.54,2.77,6.809,4,0,0,1,0,0,0,0,0,0,1,0,0,0
302,302,0.34,61.1,56.0,4.52,4.55,2.77,7.097,5,1,0,0,0,0,0,0,0,0,0,0,1,0
303,303,0.72,60.6,59.0,5.8,5.76,3.5,7.717,4,0,0,1,0,0,0,0,1,0,0,0,0,0
304,304,0.25,63.4,58.0,3.97,4.01,2.53,6.354,3,1,0,0,0,0,0,0,0,0,0,0,0,1
305,305,0.33,62.2,54.0,4.44,4.46,2.77,6.057,5,1,0,0,0,0,0,0,0,1,0,0,0,0
306,306,0.24,59.2,59.0,4.04,4.1,2.41,6.17,3,0,0,0,0,0,0,0,0,0,0,0,1,0
307,307,0.33,61.9,56.0,4.44,4.47,2.76,6.42,3,0,0,0,1,0,0,0,0,0,0,0,0,1
308,308,1.51,60.9,54.0,7.38,7.41,4.5,9.313,3,0,0,0,1,0,0,0,0,0,0,1,0,0
309,309,1.07,62.3,56.0,6.51,6.53,4.06,8.732,5,0,1,0,0,0,0,0,1,0,0,0,0,0
310,310,0.24,62.3,57.0,3.98,3.95,2.47,6.068,5,0,0,0,0,1,0,0,0,0,0,0,1,0
311,311,1.22,59.9,61.0,6.88,6.91,4.13,9.052,2,0,0,1,0,0,0,0,0,0,0,1,0,0
312,312,1.5,60.2,63.0,7.38,7.33,4.43,8.873,3,0,0,0,0,1,0,0,1,0,0,0,0,0
313,313,1.12,62.2,55.0,6.64,6.68,4.14,9.301,5,0,1,0,0,0,0,0,0,0,0,0,0,1
314,314,0.32,60.5,55.0,4.49,4.43,2.7,6.802,4,1,0,0,0,0,0,0,0,0,0,1,0,0
315,315,1.05,61.9,57.0,6.47,6.51,4.03,8.789,5,0,0,1,0,0,0,0,0,0,0,1,0,0
316,316,0.72,63.3,59.0,5.66,5.62,3.57,7.686,3,0,0,0,0,1,0,0,0,0,0,1,0,0
317,317,1.01,63.0,60.0,6.34,6.3,3.98,8.323,4,0,0,1,0,0,0,0,1,0,0,0,0,0
318,318,2.53,64.6,59.0,8.54,8.45,5.4,9.747,1,0,0,0,1,0,0,0,0,1,0,0,0,0
319,319,0.42,62.5,57.0,4.76,4.81,2.99,6.65,5,0,0,0,1,0,0,0,0,0,0,1,0,0
320,320,0.32,61.7,56.0,4.42,4.4,2.72,6.898,5,0,1,0,0,0,0,0,0,0,0,0,1,0
321,321,1.12,60.1,58.0,6.78,6.83,4.09,8.563,4,0,0,1,0,0,0,0,1,0,0,0,0,0
322,322,0.8,62.8,54.0,5.9,5.97,3.74,7.998,5,0,1,0,0,0,0,0,1,0,0,0,0,0
323,323,0.52,62.1,53.8,5.17,5.19,3.21,7.477,5,0,0,0,1,0,0,0,0,0,0,0,1,0
324,324,0.24,58.5,59.0,4.04,4.09,2.38,6.314,3,1,0,0,0,0,0,0,0,0,0,0,0,1
325,325,0.57,60.3,57.0,5.34,5.4,3.24,7.383,3,1,0,0,0,0,0,0,1,0,0,0,0,0
326,326,0.3,61.9,59.0,4.27,4.3,2.65,6.641,5,1,0,0,0,0,0,0,0,0,0,0,0,1
327,327,0.5,61.4,54.0,5.13,5.16,3.16,7.223,5,0,0,0,1,0,0,0,0,0,1,0,0,0
328,328,0.77,60.8,59.0,5.92,5.86,3.58,7.957,4,0,1,0,0,0,0,0,1,0,0,0,0,0
329,329,0.48,64.7,58.0,4.84,4.93,3.16,6.818,2,0,0,1,0,0,0,0,1,0,0,0,0,0
330,330,0.32,60.6,57.0,4.43,4.41,2.68,6.842,5,0,0,1,0,0,0,0,0,0,0,0,0,1
331,331,1.0,64.3,60.0,6.22,6.19,3.99,8.285,2,0,0,0,0,0,0,0,0,1,0,0,0,0
332,332,1.08,63.4,57.0,6.54,6.51,4.14,8.573,3,0,0,0,1,0,0,0,1,0,0,0,0,0
333,333,0.69,61.2,65.4,5.58,5.64,3.42,7.712,1,0,0,1,0,0,0,0,0,0,1,0,0,0
334,334,0.72,61.6,56.0,5.75,5.77,3.55,8.456,5,1,0,0,0,0,0,0,0,0,0,0,1,0
335,335,1.02,61.7,58.0,6.47,6.37,3.96,8.55,4,0,0,1,0,0,0,0,1,0,0,0,0,0
336,336,0.28,60.0,56.0,4.26,4.28,2.56,6.465,3,1,0,0,0,0,0,0,0,0,0,0,0,1
337,337,0.33,61.3,56.0,4.43,4.48,2.73,7.03,5,1,0,0,0,0,0,0,0,0,0,0,1,0
338,338,0.52,61.2,57.0,5.16,5.2,3.17,7.483,5,0,1,0,0,0,0,0,0,0,1,0,0,0
339,339,0.36,61.1,54.0,4.61,4.65,2.83,6.225,5,0,0,1,0,0,0,0,0,1,0,0,0,0
340,340,0.32,61.2,55.0,4.41,4.44,2.71,6.702,5,0,0,1,0,0,0,0,0,0,0,0,1,0
341,341,0.43,61.1,59.0,4.86,4.83,2.96,7.015,4,0,0,1,0,0,0,0,0,0,0,1,0,0
342,342,0.62,61.7,63.0,5.48,5.42,3.36,7.444,3,0,0,0,1,0,0,0,0,0,0,1,0,0
343,343,1.2,61.0,58.0,6.92,6.84,4.2,8.721,4,0,0,0,1,0,0,0,1,0,0,0,0,0
344,344,0.54,60.5,56.0,5.28,5.26,3.19,7.521,5,1,0,0,0,0,0,0,0,0,0,1,0,0
345,345,1.26,60.9,57.0,7.03,6.96,4.26,8.6,4,0,0,0,1,0,0,0,0,1,0,0,0,0
346,346,0.58,61.2,59.0,5.4,5.36,3.29,7.175,4,0,0,1,0,0,0,0,0,1,0,0,0,0
347,347,0.6,64.2,55.0,5.31,5.34,3.42,7.828,2,1,0,0,0,0,0,0,0,0,0,0,0,1
348,348,1.51,61.5,58.0,7.38,7.33,4.52,9.445,4,1,0,0,0,0,0,0,1,0,0,0,0,0
349,349,0.6,60.6,57.0,5.46,5.5,3.32,7.415,3,0,1,0,0,0,0,0,1,0,0,0,0,0
350,350,1.03,60.6,59.0,6.5,6.53,3.95,9.211,5,1,0,0,0,0,0,0,0,0,0,0,0,1
351,351,1.01,63.5,56.0,6.38,6.35,4.04,8.268,3,0,1,0,0,0,0,0,0,1,0,0,0,0
352,352,0.94,62.6,57.0,6.27,6.25,3.92,8.261,4,0,1,0,0,0,0,0,0,1,0,0,0,0
353,353,0.9,60.7,57.0,6.21,6.25,3.78,8.39,5,0,1,0,0,0,0,0,1,0,0,0,0,0
354,354,0.44,61.0,60.0,4.88,4.93,2.99,6.649,4,0,0,1,0,0,0,0,1,0,0,0,0,0
355,355,1.02,62.3,57.0,6.41,6.47,4.01,8.794,3,0,0,0,0,0,0,0,0,0,0,1,0,0
356,356,0.53,63.4,55.0,5.23,5.11,3.28,7.509,3,0,0,0,0,0,0,0,0,0,0,1,0,0
357,357,1.0,64.2,60.0,6.22,6.28,4.01,8.536,2,0,0,0,0,0,0,0,1,0,0,0,0,0
358,358,0.81,60.7,56.0,6.06,6.09,3.69,7.913,3,0,0,1,0,0,0,0,1,0,0,0,0,0
359,359,1.83,62.0,58.0,7.84,7.8,4.85,8.75,4,0,0,1,0,0,0,0,0,0,0,0,0,0
360,360,2.03,60.1,58.0,8.26,8.21,4.95,9.433,4,0,0,0,0,0,1,0,1,0,0,0,0,0
361,361,0.71,61.2,57.0,5.75,5.78,3.53,7.871,5,1,0,0,0,0,0,0,0,1,0,0,0,0
362,362,1.03,62.3,56.0,6.52,6.44,4.04,8.486,5,1,0,0,0,0,0,0,0,1,0,0,0,0
363,363,0.71,62.7,58.0,5.67,5.72,3.57,8.196,3,0,1,0,0,0,0,0,0,0,0,0,1,0
364,364,1.05,60.7,60.0,6.52,6.56,3.97,8.732,5,0,0,0,0,0,0,0,1,0,0,0,0,0
365,365,2.01,62.0,60.0,8.11,8.04,5.02,9.572,4,0,0,0,1,0,0,0,0,1,0,0,0,0
366,366,0.3,61.4,56.0,4.32,4.34,2.66,6.787,5,0,1,0,0,0,0,1,0,0,0,0,0,0
367,367,0.71,64.1,56.0,5.63,5.6,3.6,7.843,2,0,0,0,0,0,0,0,1,0,0,0,0,0
368,368,0.37,59.5,61.0,4.7,4.68,2.79,6.501,4,1,0,0,0,0,0,0,0,1,0,0,0,0
369,369,0.23,56.3,62.0,4.1,4.11,2.31,6.211,2,1,0,0,0,0,0,0,0,0,0,0,1,0
370,370,0.63,61.9,55.0,5.46,5.5,3.4,7.85,5,1,0,0,0,0,0,0,0,0,1,0,0,0
371,371,0.8,61.1,58.0,5.94,5.9,3.62,8.033,4,0,0,0,0,0,0,0,0,1,0,0,0,0
372,372,1.0,60.3,61.0,6.38,6.43,3.86,8.438,3,0,1,0,0,0,0,0,1,0,0,0,0,0
373,373,0.42,62.0,59.0,4.79,4.76,2.96,6.8,4,0,0,0,1,0,0,0,1,0,0,0,0,0
374,374,0.53,61.0,56.0,5.23,5.26,3.2,7.145,5,0,0,0,1,0,0,0,1,0,0,0,0,0
375,375,0.71,58.0,61.0,5.83,5.85,3.39,7.847,2,0,1,0,0,0,0,0,0,0,1,0,0,0
376,376,0.7,61.7,58.0,5.72,5.69,3.52,7.592,4,0,0,0,1,0,0,0,0,1,0,0,0,0
377,377,0.9,66.1,55.0,5.98,5.92,3.93,8.28,1,0,0,0,0,0,0,0,1,0,0,0,0,0
378,378,0.78,60.4,57.0,6.02,5.97,3.62,8.013,4,0,0,0,0,0,0,0,1,0,0,0,0,0
379,379,0.52,62.0,54.0,5.17,5.19,3.21,6.927,5,0,0,0,0,1,0,0,1,0,0,0,0,0
380,380,0.53,60.6,57.0,5.24,5.28,3.19,7.527,5,0,0,0,0,0,0,0,0,0,0,1,0,0
381,381,0.39,61.0,62.0,4.71,4.66,2.86,6.672,4,0,0,0,0,0,1,0,0,0,1,0,0,0
382,382,0.58,60.6,59.0,5.37,5.43,3.27,7.956,3,1,0,0,0,0,0,1,0,0,0,0,0,0
383,383,1.03,61.5,58.0,6.55,6.43,3.99,8.938,4,1,0,0,0,0,0,0,0,0,1,0,0,0
384,384,1.08,61.7,55.0,6.58,6.61,4.07,9.239,5,1,0,0,0,0,0,0,0,0,1,0,0,0
385,385,0.31,62.4,55.0,4.3,4.32,2.69,6.299,5,0,0,1,0,0,0,0,0,0,0,1,0,0
386,386,1.26,58.6,59.0,7.09,7.04,4.14,8.699,4,0,0,0,1,0,0,0,0,1,0,0,0,0
387,387,1.08,55.9,63.0,6.9,6.8,3.83,8.551,1,0,0,0,1,0,0,0,0,0,0,0,0,1
388,388,0.5,61.1,58.0,5.12,5.09,3.12,7.52,4,0,0,0,0,0,0,0,0,0,0,1,0,0
389,389,1.22,61.8,59.0,6.86,6.83,4.23,8.837,4,0,1,0,0,0,0,0,1,0,0,0,0,0
390,390,0.33,62.3,57.0,4.4,4.43,2.75,6.361,5,0,0,1,0,0,0,0,0,0,0,1,0,0
391,391,0.25,55.2,64.0,4.21,4.23,2.33,5.889,1,1,0,0,0,0,0,0,0,0,1,0,0,0
392,392,1.07,62.4,58.0,6.52,6.49,4.06,8.886,4,0,1,0,0,0,0,0,0,0,1,0,0,0
393,393,0.35,60.9,55.0,4.53,4.57,2.77,6.42,5,1,0,0,0,0,0,0,1,0,0,0,0,0
394,394,1.51,61.1,60.0,7.37,7.27,4.47,9.16,4,1,0,0,0,0,0,0,0,1,0,0,0,0
395,395,1.24,62.7,56.0,6.89,6.85,4.31,8.5,5,0,0,1,0,0,0,0,1,0,0,0,0,0
396,396,0.91,60.6,57.0,6.25,6.27,3.79,8.447,5,0,0,0,0,1,0,0,0,0,0,0,0,1
397,397,1.08,59.5,59.0,6.71,6.78,4.01,8.485,3,1,0,0,0,0,0,0,0,1,0,0,0,0
398,398,0.5,58.8,60.0,5.17,5.23,3.06,7.27,3,0,0,0,0,0,0,0,1,0,0,0,0,0
399,399,2.0,65.2,56.0,7.92,7.87,5.15,9.454,1,0,0,0,1,0,0,0,0,0,0,1,0,0
400,400,1.01,56.7,61.0,6.68,6.7,3.79,8.392,2,1,0,0,0,0,0,0,0,1,0,0,0,0
401,401,0.31,63.8,56.0,4.24,4.28,2.72,6.561,2,0,0,1,0,0,0,0,0,0,0,0,0,1
402,402,1.71,62.6,57.0,7.66,7.6,4.78,9.326,4,0,0,1,0,0,0,0,0,1,0,0,0,0
403,403,1.0,60.9,56.0,6.49,6.52,3.96,8.922,2,0,0,1,0,0,0,0,0,0,0,0,0,1
404,404,0.41,62.9,56.0,4.72,4.78,2.99,6.836,3,1,0,0,0,0,0,0,0,0,1,0,0,0
405,405,0.51,60.1,59.0,5.16,5.19,3.11,7.537,3,0,0,0,0,0,0,0,0,0,0,1,0,0
406,406,0.38,61.4,61.0,4.62,4.66,2.85,6.501,3,0,0,1,0,0,0,0,1,0,0,0,0,0
407,407,1.52,63.7,57.0,7.28,7.31,4.65,9.728,3,0,1,0,0,0,0,0,0,0,0,0,0,1
408,408,0.36,61.1,57.0,4.58,4.62,2.81,6.748,5,0,0,0,0,0,0,0,0,0,0,1,0,0
409,409,0.38,60.3,61.0,4.68,4.71,2.83,6.578,2,0,1,0,0,0,0,0,0,0,0,1,0,0
410,410,0.31,61.7,55.0,4.36,4.39,2.7,6.454,5,0,0,0,0,1,0,1,0,0,0,0,0,0
411,411,1.01,62.3,58.0,6.39,6.45,4.0,8.75,3,1,0,0,0,0,0,0,0,0,0,1,0,0
412,412,1.04,61.6,56.0,6.59,6.52,4.04,8.495,4,0,0,0,0,1,0,0,0,0,1,0,0,0
413,413,1.2,62.2,55.0,6.77,6.81,4.23,9.149,5,0,0,1,0,0,0,0,0,0,0,0,0,1
414,414,1.26,62.5,53.0,6.86,6.9,4.3,8.446,5,0,0,0,0,0,1,0,0,1,0,0,0,0
415,415,1.0,60.3,62.0,6.46,6.41,3.88,8.233,4,0,0,0,0,1,0,0,0,0,1,0,0,0
416,416,0.5,62.9,58.0,5.09,5.05,3.19,7.418,4,0,1,0,0,0,0,0,0,0,1,0,0,0
417,417,0.72,63.9,58.0,5.65,5.68,3.62,7.757,3,0,0,0,0,1,0,0,0,0,0,1,0,0
418,418,1.22,59.9,56.0,7.01,6.97,4.19,9.046,5,0,0,1,0,0,0,0,0,0,0,1,0,0
419,419,0.32,62.8,54.0,4.38,4.41,2.76,6.469,3,0,0,1,0,0,0,0,0,0,1,0,0,0
420,420,2.11,61.0,57.0,8.37,8.29,5.08,9.648,5,0,0,0,0,1,0,0,1,0,0,0,0,0
421,421,1.31,59.1,59.0,7.2,7.15,4.24,8.656,4,0,0,0,0,1,0,0,0,1,0,0,0,0
422,422,0.33,61.5,56.0,4.46,4.45,2.74,7.016,5,0,0,1,0,0,0,0,0,0,0,0,1,0
423,423,1.23,63.7,58.0,6.79,6.72,4.3,8.306,2,0,0,0,0,0,0,0,0,0,0,0,0,0
424,424,0.3,62.9,59.0,4.3,4.22,2.68,6.41,4,0,0,0,0,1,0,0,0,0,1,0,0,0
425,425,1.01,63.5,57.0,6.31,6.35,4.02,8.447,3,0,0,0,1,0,0,0,1,0,0,0,0,0
426,426,0.31,63.1,54.0,4.34,4.31,2.73,6.324,3,0,0,0,0,1,0,0,0,0,0,1,0,0
427,427,1.27,61.8,57.0,6.93,6.96,4.29,8.765,5,0,0,0,1,0,0,0,0,1,0,0,0,0
428,428,1.68,62.5,54.0,7.61,7.64,4.76,9.664,5,0,0,1,0,0,0,0,0,0,0,1,0,0
429,429,2.61,64.6,55.0,8.61,8.57,5.55,9.753,5,0,0,0,0,0,1,0,0,1,0,0,0,0
430,430,0.71,61.7,56.0,5.81,5.67,3.54,7.784,4,0,0,0,1,0,0,0,0,0,1,0,0,0
431,431,0.53,60.9,57.0,5.23,5.29,3.19,7.948,5,0,1,0,0,0,0,0,0,0,0,0,1,0
432,432,0.91,62.9,59.0,6.15,6.12,3.86,8.121,4,0,0,0,1,0,0,0,0,1,0,0,0,0
433,433,0.3,63.4,55.0,4.26,4.22,2.69,6.495,3,0,0,0,0,0,0,0,1,0,0,0,0,0
434,434,0.56,61.5,60.0,5.3,5.27,3.25,7.522,4,1,0,0,0,0,0,0,1,0,0,0,0,0
435,435,0.52,62.1,56.0,5.15,5.17,3.2,7.512,5,0,0,1,0,0,0,0,0,0,0,0,1,0
436,436,0.31,61.3,57.0,4.36,4.41,2.69,6.431,5,0,0,0,0,0,0,0,0,0,0,1,0,0
437,437,0.71,62.9,60.0,5.74,5.67,3.59,8.116,4,0,0,0,1,0,0,1,0,0,0,0,0,0
438,438,0.9,63.1,61.0,6.14,6.18,3.89,8.334,2,1,0,0,0,0,0,0,1,0,0,0,0,0
439,439,1.01,62.2,55.0,6.4,6.43,3.99,8.514,5,1,0,0,0,0,0,0,0,1,0,0,0,0
440,440,0.31,62.1,59.0,4.31,4.35,2.69,6.136,4,0,0,0,0,0,0,0,0,1,0,0,0,0
441,441,1.0,62.3,56.0,6.4,6.29,3.95,8.942,5,0,0,1,0,0,0,0,0,0,0,0,1,0
442,442,1.02,61.6,56.0,6.47,6.51,4.0,8.276,5,0,0,0,1,0,0,0,0,1,0,0,0,0
443,443,1.04,64.9,56.0,6.39,6.34,4.13,8.389,1,0,0,0,0,0,0,0,0,1,0,0,0,0
444,444,1.01,62.4,59.0,6.35,6.41,3.98,8.098,3,0,0,1,0,0,0,0,0,0,0,0,0,0
445,445,1.03,61.3,60.0,6.51,6.53,4.0,8.519,3,1,0,0,0,0,0,0,1,0,0,0,0,0
446,446,0.44,61.6,58.0,4.85,4.89,3.0,7.087,4,0,1,0,0,0,0,0,0,0,0,0,0,1
447,447,1.0,61.1,60.0,6.43,6.41,3.92,8.934,4,1,0,0,0,0,0,0,0,0,1,0,0,0
448,448,1.02,62.0,56.0,6.42,6.45,3.99,8.899,5,0,1,0,0,0,0,0,0,0,0,1,0,0
449,449,1.0,60.4,61.0,6.37,6.44,3.87,8.5,2,1,0,0,0,0,0,0,1,0,0,0,0,0
450,450,0.31,62.1,58.0,4.36,4.33,2.7,6.385,4,0,0,1,0,0,0,0,1,0,0,0,0,0
451,451,0.77,61.1,54.0,5.91,5.94,3.62,8.07,3,0,0,1,0,0,0,0,0,0,1,0,0,0
452,452,1.21,60.9,60.0,6.91,6.86,4.19,9.245,5,0,0,0,0,0,0,0,0,0,0,1,0,0
453,453,0.32,63.1,56.0,4.34,4.37,2.75,6.261,2,1,0,0,0,0,0,0,1,0,0,0,0,0
454,454,1.54,63.0,59.0,7.31,7.35,4.62,9.488,3,0,0,0,0,0,0,0,1,0,0,0,0,0
455,455,2.04,63.0,58.0,8.02,7.99,5.04,9.528,4,0,0,0,0,0,1,0,0,0,0,1,0,0
456,456,1.14,62.3,59.0,6.69,6.66,4.16,8.639,4,0,0,1,0,0,0,0,1,0,0,0,0,0
457,457,0.44,61.9,57.0,4.92,4.9,3.04,6.847,5,0,0,0,1,0,0,0,1,0,0,0,0,0
458,458,0.81,59.5,60.0,6.08,6.15,3.64,8.37,5,0,0,0,0,0,0,0,0,0,0,1,0,0
459,459,0.55,62.1,56.0,5.25,5.28,3.27,7.766,5,0,1,0,0,0,0,0,0,0,0,0,1,0
